Address,District,Beds,Baths,Longitudes,Latitudes,Price,Size,Website,Distance,Type
515 South Aiken Ave near Centre Ave.,Shadyside,1,1,-79.938111,40.455675,1285,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-short-term-lease-available/7026764767.html,0.658725213,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938122,40.455626,1285,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-short/7026765124.html,0.657232223,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,2,1,-79.896065,40.447225,950,658,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-now-or-january-4-frick/7028618795.html,5.308283979,Apartment
1001 n negley ave.,Shadyside,2,1,-79.925473,40.474268,1325,900,https://pittsburgh.craigslist.org/apa/d/pittsburgh-accepting-apps-for-winter/7032036160.html,2.112384069,Apartment
"600 South Highland Avenue, near Kentucky Avenue",Shadyside,1,1,-79.924473,40.453068,1249,800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1-bedroom-avail-8-1laminate/7029157885.html,2.144205664,Apartment
6236 5th Avenue near Shady Avenue,Shadyside,2,1,-79.921286,40.453177,1400,800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2-bravail-jan-1on-5th-ave/7030601554.html,2.499020412,Apartment
6209 Kentucky Avenue,Shadyside,3,2,-79.922734,40.453701,1995,1800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-off-street-parking-fees/7031999348.html,2.338717684,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7031999657.html,1.348161205,Apartment
515 South Aiken Ave near Centre Avenue,Shadyside,1,1,-79.938171,40.45563,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-shopping-nearby-ac-all-util/7013378208.html,0.652171825,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.93809,40.455462,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1/7028635265.html,0.659401304,Apartment
515 South Aiken Ave. near Centre Ave.,Shadyside,1,1,-79.938315,40.455862,1265,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-short-term-lease-avail/7026815078.html,0.638975056,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.896119,40.447274,875,558,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7028634750.html,5.302268954,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938122,40.455454,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7028636761.html,0.656012183,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.895968,40.447249,685,370,https://pittsburgh.craigslist.org/apa/d/pittsburgh-frick-park-separate-kitchen/7021258623.html,5.319120589,Apartment
S Negley Ave near Friendship Ave,Shadyside,3,1,-79.932446,40.460711,1950,1600,https://pittsburgh.craigslist.org/apa/d/pittsburgh-gorgeous-renovated-apartment/7031974220.html,1.290954463,Apartment
Ellsworth Ave near Summerlea St,Shadyside,1,1,-79.931922,40.455398,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-updated-kitchen-w/7019824703.html,1.325156267,Apartment
Ellsworth Ave near Summerlea St,Shadyside,1,1,-79.931922,40.455398,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-great-shadyside/6995305075.html,1.325156267,Apartment
351 Stratford Ave,Shadyside,2,1,-79.934087,40.459692,1195,1100,https://pittsburgh.craigslist.org/apa/d/pittsburgh-remodeled-2br-1ba-in/7031767925.html,1.109320106,Apartment
2123 Shady Ave - A8,Shadyside,1,1,-79.918428,40.434289,895,430,https://pittsburgh.craigslist.org/apa/d/pittsburgh-designer-paint-colors/7031723978.html,2.816193996,Apartment
Ellsworth Ave near Summerlea St,Shadyside,1,1,-79.931922,40.455398,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-updated-kitchen-w/7017781761.html,1.325156267,Apartment
"600 South Highland Avenue, near Kentucky Avenue",Shadyside,1,1,-79.924619,40.45213,1230,800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1-bedroom-avail-nov-deccats/7013470221.html,2.126405952,Apartment
515 South Aiken Ave. near Centre Ave.,Shadyside,1,1,-79.938122,40.455503,1300,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1-short/7024433242.html,0.656358236,Apartment
7510 Penn Avenue near South Richland Lane,Shadyside,1,1,-79.896194,40.447339,790,585,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1/7024577729.html,5.293914203,Apartment
5437 Ellsworth Avenue near Bellefonte Street,Shadyside,1,1,-79.935257,40.453715,1150,700,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-11/7024642048.html,0.953478138,Apartment
5437 Ellsworth Avenue near Bellefonte Street,Shadyside,1,1,-79.935366,40.453555,1180,695,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-january-4-ac-heat/7014842588.html,0.940921488,Apartment
515 South Aiken Ave near Centre Avenue,Shadyside,1,1,-79.938159,40.455621,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-jan-4-ac-hardwood/7015026416.html,0.653352923,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938143,40.455487,1300,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-now-or-jan-4-flexible/7022587744.html,0.654059988,Apartment
525 South Aiken Ave. near Centre Avenue,Shadyside,1,1,-79.937924,40.455248,1030,580,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included-ac/7022602476.html,0.675276902,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938337,40.455871,1265,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-february-1-short-term/7024424163.html,0.636774547,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.896086,40.447274,950,658,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1-frick/7024432559.html,5.305953315,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.896097,40.447176,875,558,https://pittsburgh.craigslist.org/apa/d/pittsburgh-frick-park-ac-pet-friendly/7018574796.html,5.304697489,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938111,40.455462,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1/7024331206.html,0.657213931,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938165,40.455715,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-shopping-nearby-ac-hw-floors/7018534637.html,0.653407366,Apartment
7500 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.896537,40.447396,790,585,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7018575354.html,5.25563621,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938111,40.455454,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7018532426.html,0.657157613,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.896044,40.447257,685,370,https://pittsburgh.craigslist.org/apa/d/pittsburgh-frick-park-separate-kitchen/7020553195.html,5.310637653,Apartment
South Negley near Elmer,Shadyside,1,1,-79.931873,40.453468,1100,600,https://pittsburgh.craigslist.org/apa/d/pittsburgh-remodeled-large-1-bedroom/7031446300.html,1.324377482,Apartment
Chislett near Hampton,Shadyside,1,1,-79.929914,40.476513,1250,700,https://pittsburgh.craigslist.org/apa/d/pittsburgh-fully-furnished-open-plan/7021939616.html,1.659940951,Apartment
515 South Aiken Ave. near Centre Ave.,Shadyside,1,1,-79.938111,40.455601,1285,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1-short/7024288797.html,0.658197587,Apartment
5437 Ellsworth Avenue near Bellefonte Street,Shadyside,1,1,-79.935515,40.453617,1150,700,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-pet/7018488031.html,0.924933602,Apartment
5437 Ellsworth Avenue near Bellefonte Street,Shadyside,1,1,-79.935397,40.453805,1150,700,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7018488486.html,0.938592356,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938122,40.455601,1285,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-short/7018492374.html,0.657053968,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.93824,40.455715,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1-ac-all/7024289351.html,0.645636484,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,2,1,-79.896065,40.447225,950,658,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-now-or-january-4-frick/7014662340.html,5.308283979,Apartment
6209 Kentucky Avenue,Shadyside,3,2,-79.922734,40.453701,1995,1800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-laundry-on-site-hardwood/7025235289.html,2.338717684,Apartment
2123 Shady Ave - B11,Shadyside,2,2,-79.918428,40.434289,1650,1000,https://pittsburgh.craigslist.org/apa/d/pittsburgh-central-c-designer-paint/7016385950.html,2.816193996,Apartment
6209 Kentucky Avenue,Shadyside,3,2,-79.922734,40.453701,1995,1800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-hardwood-flooring-decorative/7021400650.html,2.338717684,Apartment
South winebiddle near Liberty,Shadyside,1,1,-79.9448,40.4642,850,750,https://pittsburgh.craigslist.org/apa/d/pittsburgh-366-winebiddle-st-awesome/7021708098.html,0.42902262,Apartment
"600 South Highland Avenue, near Kentucky Avenue",Shadyside,1,1,-79.924473,40.453068,1230,800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1-bedroom-avail-nov-deccats/7019847817.html,2.144205664,Apartment
6236 5th Avenue near Shady Avenue,Shadyside,2,1,-79.921286,40.453177,1399,800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2-bedroom-5th-ave-avail-8-1/7029154993.html,2.499020412,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938122,40.455454,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7020044545.html,0.656012183,Apartment
515 South Aiken Ave near Centre Ave.,Shadyside,1,1,-79.938219,40.455707,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1-pet/7023750313.html,0.647752491,Apartment
7510 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.896133,40.447285,790,585,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-feb-1-ac-hardwood/7023936268.html,5.300709047,Apartment
5437 Ellsworth Avenue near Bellefonte Street,Shadyside,1,1,-79.935279,40.453723,1150,700,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-11/7025929587.html,0.951111513,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938251,40.455764,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7014283170.html,0.644857801,Apartment
5437 Ellsworth Avenue near Bellefonte Street,Shadyside,1,1,-79.935616,40.4538,1180,695,https://pittsburgh.craigslist.org/apa/d/pittsburgh-walkable-ac-heat-included/7018084085.html,0.914722251,Apartment
7500 Penn Avenue near South Richland Lane,Shadyside,1,1,-79.896548,40.447429,790,585,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7020042124.html,5.254417968,Apartment
515 South Aiken Ave. near Centre Ave.,Shadyside,1,1,-79.938122,40.455503,1300,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1-short/7023749912.html,0.656358236,Apartment
515 S. Aiken Avenue near Centre Avenue,Shadyside,1,1,-79.938154,40.455479,1300,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-now-or-jan-4-flexible/7029019339.html,0.65285904,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7030795739.html,1.348161205,Apartment
Marshall Road near Marshall Ave,Shadyside,1,1,-80.014518,40.475054,780,590,https://pittsburgh.craigslist.org/apa/d/pittsburgh-new-kitchen-bathroom/7015346736.html,7.942697861,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7030726427.html,1.348161205,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.93809,40.455462,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1/7023717161.html,0.659401304,Apartment
515 South Aiken Ave. near Centre Ave.,Shadyside,1,1,-79.938315,40.455862,1265,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-short-term-lease-avail/7025680184.html,0.638975056,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.896065,40.447241,950,658,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-february-1/7027470382.html,5.308288509,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938176,40.455724,1225,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7018082737.html,0.652331906,Apartment
515 South Aiken Ave near Centre Ave,Shadyside,1,1,-79.938122,40.455626,1285,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-short/7018083144.html,0.657232223,Apartment
5437 Ellsworth Avenue near Bellefonte Street,Shadyside,1,1,-79.935397,40.453805,1150,700,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7018084433.html,0.938592356,Apartment
5437 Ellsworth Avenue near Bellefonte Street,Shadyside,1,1,-79.935536,40.453601,1150,700,https://pittsburgh.craigslist.org/apa/d/pittsburgh-heat-incld-available-january/7019953561.html,0.922576997,Apartment
7123 Penn Ave near N. Lang Ave.,Shadyside,3,1,-79.902706,40.449756,1625,1250,https://pittsburgh.craigslist.org/apa/d/pittsburgh-large-and-beautifully/7030667071.html,4.567942757,Apartment
515 South Aiken Ave near Centre Ave.,Shadyside,1,1,-79.938111,40.455675,1285,720,https://pittsburgh.craigslist.org/apa/d/pittsburgh-short-term-lease-available/7025632000.html,0.658725213,Apartment
525 South Aiken Ave. near Centre Avenue,Shadyside,1,1,-79.937949,40.45523,1030,580,https://pittsburgh.craigslist.org/apa/d/pittsburgh-easy-commute-to-campus-avail/7021741854.html,0.672535965,Apartment
Marshall Road near Marshall Ave,Shadyside,1,1,-80.014466,40.475067,715,590,https://pittsburgh.craigslist.org/apa/d/pittsburgh-private-deck-hike-bike-jog/7027354904.html,7.936928873,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,2,1,-79.896065,40.447225,950,658,https://pittsburgh.craigslist.org/apa/d/pittsburgh-avail-now-or-january-4-frick/7016011649.html,5.308283979,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.895968,40.447249,685,370,https://pittsburgh.craigslist.org/apa/d/pittsburgh-frick-park-separate-kitchen/7019844831.html,5.319120589,Apartment
7520 Penn Avenue near S. Richland Lane,Shadyside,1,1,-79.896119,40.447274,875,558,https://pittsburgh.craigslist.org/apa/d/pittsburgh-available-january-4-shopping/7017817536.html,5.302268954,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7030588181.html,1.348161205,Apartment
Ellsworth Ave near Summerlea St,Shadyside,1,1,-79.931922,40.455398,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-updated-kitchen-w/7015998198.html,1.325156267,Apartment
centre near S. Aiken,Shadyside,1,1,-79.9319,40.4525,900,750,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1-bedroom-apartment-on/7022733326.html,1.31869286,Apartment
5746 Howe Street,Shadyside,3,2,-79.929022,40.452049,1995,1800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-3br-2ba-in-shadyside/6992639770.html,1.636702756,Apartment
5529 Howe St. near Ivy,Shadyside,1,1,-79.932747,40.450295,900,600,https://pittsburgh.craigslist.org/apa/d/pittsburgh-one-bedroom-apartment/7029182841.html,1.219502735,Apartment
Ellsworth Ave near Summerlea St,Shadyside,1,1,-79.931922,40.455398,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-updated-kitchen-w/7011300657.html,1.325156267,Apartment
Evergreen near Babcock,Shadyside,1,1,-79.976349,40.49644,700,600,https://pittsburgh.craigslist.org/apa/d/pittsburgh-duplex-apartment-first-floor/7028963815.html,3.800298303,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7028873440.html,1.348161205,Apartment
Ellsworth Ave near Summerlea St,Shadyside,1,1,-79.931922,40.455398,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-updated-kitchen-w/7023621662.html,1.325156267,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7028259825.html,1.348161205,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7027994265.html,1.348161205,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7027673133.html,1.348161205,Apartment
"600 South Highland Avenue, near Kentucky Avenue",Shadyside,1,1,-79.924473,40.453068,1230,800,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1-bedroom-laminate-flooring/7014290456.html,2.144205664,Apartment
222 Melwood,Shadyside,5,3,-79.949921,40.45074,3499,700,https://pittsburgh.craigslist.org/apa/d/pittsburgh-massive-hardwood-5-br-aug/7013226090.html,0.72055032,Apartment
2123 Shady Ave - A8,Shadyside,1,1,-79.918428,40.434289,895,430,https://pittsburgh.craigslist.org/apa/d/pittsburgh-new-light-fixtures-walk-to/7025904390.html,2.816193996,Apartment
2123 Shady Ave - B11,Shadyside,2,2,-79.918428,40.434289,1650,1000,https://pittsburgh.craigslist.org/apa/d/pittsburgh-phones-answered-24-hours-day/7025655942.html,2.816193996,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7025179226.html,1.348161205,Apartment
641 Maryland Avenue,Shadyside,2,1,-79.930323,40.455568,1495,700,https://pittsburgh.craigslist.org/apa/d/pittsburgh-walking-distance-to-public/7025143598.html,1.501709095,Apartment
2123 Shady Ave - B11,Shadyside,2,2,-79.918428,40.434289,1650,1000,https://pittsburgh.craigslist.org/apa/d/pittsburgh-new-cabinetry-vinyl-plank/7024994598.html,2.816193996,Apartment
Ellsworth Ave near S Negley Ave,Shadyside,1,1,-79.931717,40.455536,1030,620,https://pittsburgh.craigslist.org/apa/d/pittsburgh-march-2020-on-bus-route/7024928430.html,1.348161205,Apartment
2123 Shady Ave - B11,Shadyside,2,2,-79.918428,40.434289,1650,1000,https://pittsburgh.craigslist.org/apa/d/pittsburgh-solar-screens-laundry-on/7006422678.html,2.816193996,Apartment
5821 Darlington Road near Murray Ave,Shadyside,1,1,-79.922326,40.437078,1150,930,https://pittsburgh.craigslist.org/apa/d/pittsburgh-unique-charming-prime-sq/7024558565.html,2.378547461,Apartment
